,Tmc_Image,Tmc_File_Location,Tmc_Corners,Tmc_Polygon,Ohrc_Image,Ohrc_File_Location,Ohrc_Corners,Ohrc_Polygon,Intersecting_Corners,Intersecting_Polygon
14,ch2_tmc_ncn_20201126T1610528086_b_brw_d32.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20201126/ch2_tmc_ncn_20201126T1610528086_b_brw_d32.png,"(array([71.193482, 71.951887, 70.911551, 70.147443, 71.193482]), array([ 29.930354,  29.919494, -30.065547, -30.053721,  29.930354]))","SingleSphericalPolygon(array([[ 0.27937926,  0.82036528,  0.49894693],
       [ 0.2685255 ,  0.82408125,  0.49878266],
       [ 0.28302678,  0.81786579, -0.50099042],
       [ 0.29394362,  0.81411591, -0.50081177],
       [ 0.27937926,  0.82036528,  0.49894693]]), array([ 0.32469956,  0.94581648, -0.00117978]))",ch2_ohr_ncp_20190906T1246532096_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20190906/ch2_ohr_ncp_20190906T1246532096_b_brw_d18.png,"(array([71.445725, 69.299801, 69.174869, 71.334305, 71.445725]), array([-14.735024, -17.15629 , -16.72985 , -14.323756, -14.735024]))","SingleSphericalPolygon(array([[ 0.30773793,  0.91684452, -0.25434917],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917]]), array([ 0.32421149,  0.90627828, -0.27119475]))","(array([70.4230368 , 71.20060028, 71.19132863, 70.41346655, 70.4230368 ]), array([-15.34849608, -14.47493714, -15.02617057, -15.90967602,
       -15.34849608]))","[SingleSphericalPolygon(array([[ 0.32312197,  0.90858776, -0.26468937],
       [ 0.31202644,  0.91660311, -0.24995648],
       [ 0.31138499,  0.91423385, -0.25926022],
       [ 0.32238916,  0.90604777, -0.27412163],
       [ 0.32312197,  0.90858776, -0.26468937]]), array([ 0.31723963,  0.9114169 , -0.26206536]))]"
15,ch2_tmc_ncf_20201126T1610528118_b_brw_d32.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20201126/ch2_tmc_ncf_20201126T1610528118_b_brw_d32.png,"(array([71.134419, 71.966095, 70.822948, 69.958262, 71.134419]), array([ 28.393628,  28.371514, -31.634445, -31.607975,  28.393628]))","SingleSphericalPolygon(array([[ 0.28445061,  0.8324437 ,  0.47552638],
       [ 0.27239454,  0.83665925,  0.47518681],
       [ 0.27967887,  0.80416524, -0.52449785],
       [ 0.29186573,  0.80008057, -0.52410445],
       [ 0.28445061,  0.8324437 ,  0.47552638]]), array([ 0.32574759,  0.94503379, -0.0282778 ]))",ch2_ohr_ncp_20190906T1246532096_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20190906/ch2_ohr_ncp_20190906T1246532096_b_brw_d18.png,"(array([71.445725, 69.299801, 69.174869, 71.334305, 71.445725]), array([-14.735024, -17.15629 , -16.72985 , -14.323756, -14.735024]))","SingleSphericalPolygon(array([[ 0.30773793,  0.91684452, -0.25434917],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917]]), array([ 0.32421149,  0.90627828, -0.27119475]))","(array([70.30257434, 71.17632377, 71.16612325, 70.29175986, 70.30257434]), array([-15.48295301, -14.50235672, -15.05495889, -16.04697606,
       -15.48295301]))","[SingleSphericalPolygon(array([[ 0.32482128,  0.9073191 , -0.26695166],
       [ 0.31237614,  0.91635749, -0.25041983],
       [ 0.31174506,  0.91397337, -0.25974546],
       [ 0.32409059,  0.9047399 , -0.27642539],
       [ 0.32482128,  0.9073191 , -0.26695166]]), array([ 0.3182711 ,  0.91065667, -0.26345384]))]"
16,ch2_tmc_nca_20201126T1808573545_b_brw_d32.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20201126/ch2_tmc_nca_20201126T1808573545_b_brw_d32.png,"(array([69.570573, 70.29915 , 69.925917, 69.093489, 69.570573]), array([ -3.248064,  -3.260169, -28.422154, -28.409982,  -3.248064]))","SingleSphericalPolygon(array([[ 0.34849266,  0.93559746, -0.05665905],
       [ 0.33656365,  0.93994187, -0.05686998],
       [ 0.30186292,  0.82603678, -0.4759643 ],
       [ 0.31386788,  0.82165855, -0.47577745],
       [ 0.34849266,  0.93559746, -0.05665905]]), array([ 0.33318703,  0.90251194, -0.27287102]))",ch2_ohr_ncp_20190906T1246532096_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20190906/ch2_ohr_ncp_20190906T1246532096_b_brw_d18.png,"(array([71.445725, 69.299801, 69.174869, 71.334305, 71.445725]), array([-14.735024, -17.15629 , -16.72985 , -14.323756, -14.735024]))","SingleSphericalPolygon(array([[ 0.30773793,  0.91684452, -0.25434917],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917]]), array([ 0.32421149,  0.90627828, -0.27119475]))","(array([70.11851475, 69.3227792 , 69.33357641, 70.12671029, 70.11851475]), array([-16.24197307, -17.13079282, -16.55568175, -15.67881697,
       -16.24197307]))","[SingleSphericalPolygon(array([[ 0.32650294,  0.90286589, -0.27969451],
       [ 0.33743745,  0.89407714, -0.29455396],
       [ 0.33829541,  0.89686198, -0.28494702],
       [ 0.32729254,  0.9054543 , -0.27024451],
       [ 0.32650294,  0.90286589, -0.27969451]]), array([ 0.3324076 ,  0.89988673, -0.28232792]))]"
17,ch2_tmc_nca_20201126T1610528086_b_brw_d32.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20201126/ch2_tmc_nca_20201126T1610528086_b_brw_d32.png,"(array([71.171066, 72.023274, 71.830793, 70.999975, 71.171066]), array([ 31.467959,  31.510253, -28.531927, -28.59427 ,  31.467959]))","SingleSphericalPolygon(array([[ 0.27527851,  0.80728875,  0.52202167],
       [ 0.26312202,  0.810927  ,  0.52265114],
       [ 0.2739536 ,  0.83474633, -0.47764839],
       [ 0.28585924,  0.83019435, -0.47860405],
       [ 0.27527851,  0.80728875,  0.52202167]]), array([0.31710437, 0.94804455, 0.02561933]))",ch2_ohr_ncp_20190906T1246532096_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20190906/ch2_ohr_ncp_20190906T1246532096_b_brw_d18.png,"(array([71.445725, 69.299801, 69.174869, 71.334305, 71.445725]), array([-14.735024, -17.15629 , -16.72985 , -14.323756, -14.735024]))","SingleSphericalPolygon(array([[ 0.30773793,  0.91684452, -0.25434917],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917]]), array([ 0.32421149,  0.90627828, -0.27119475]))","(array([71.334305  , 71.445725  , 71.04040333, 71.04190802, 71.334305  ]), array([-14.323756  , -14.735024  , -15.1983919 , -14.65400695,
       -14.323756  ]))","[SingleSphericalPolygon(array([[ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917],
       [ 0.31353752,  0.9126693 , -0.26216209],
       [ 0.31430862,  0.91499207, -0.25298141],
       [ 0.31009662,  0.91795041, -0.24740077]]), array([ 0.31102516,  0.91592385, -0.25366683]))]"
18,ch2_tmc_ncn_20191228T1822356184_b_brw_gds.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2019/dir_2019/20191228/ch2_tmc_ncn_20191228T1822356184_b_brw_gds.png,"(array([111.665284,  99.424795, 101.086146, 126.770756, 111.665284]), array([-87.057062, -57.604199, -57.571235, -86.743759, -87.057062]))","SingleSphericalPolygon(array([[-0.0189544 ,  0.04771444, -0.99868116],
       [-0.08773305,  0.52853283, -0.84436719],
       [-0.10311278,  0.52624374, -0.84405881],
       [-0.03400224,  0.04550013, -0.99838549],
       [-0.0189544 ,  0.04771444, -0.99868116]]), array([-0.06311928,  0.29678596, -0.95285574]))",ch2_ohr_ncp_20230818T1143415582_d_img_n18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230818/ch2_ohr_ncp_20230818T1143415582_b_brw_n18.png,"(array([100.217497, 100.212078, 100.531295, 100.551661, 100.217497]), array([-73.072298, -72.235275, -72.234792, -73.071792, -73.072298]))","SingleSphericalPolygon(array([[-0.05164835,  0.28654733, -0.95667292],
       [-0.05409346,  0.3002756 , -0.95231742],
       [-0.05576703,  0.29997745, -0.95231485],
       [-0.05332022,  0.28624954, -0.95667035],
       [-0.05164835,  0.28654733, -0.95667292]]), array([-0.05370914,  0.29327032, -0.95451969]))","(array([100.54432483, 100.47295886, 100.531295  , 100.54432483]), array([-72.77925604, -72.23491886, -72.234792  , -72.77925604]))","[SingleSphericalPolygon(array([[-0.05417672,  0.29105462, -0.95517124],
       [-0.05546119,  0.300032  , -0.95231552],
       [-0.05576703,  0.29997745, -0.95231485],
       [-0.05417672,  0.29105462, -0.95517124]]), array([-0.05489603,  0.29553301, -0.95375399]))]"
19,ch2_tmc_ncf_20200211T2052133793_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200211/ch2_tmc_ncf_20200211T2052133793_b_brw_d18.png,"(array([111.665284,  99.424795, 101.086146, 126.770756, 111.665284]), array([-87.057062, -57.604199, -57.571235, -86.743759, -87.057062]))","SingleSphericalPolygon(array([[-0.0189544 ,  0.04771444, -0.99868116],
       [-0.08773305,  0.52853283, -0.84436719],
       [-0.10311278,  0.52624374, -0.84405881],
       [-0.03400224,  0.04550013, -0.99838549],
       [-0.0189544 ,  0.04771444, -0.99868116]]), array([-0.06311928,  0.29678596, -0.95285574]))",ch2_ohr_ncp_20230818T1143415582_d_img_n18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230818/ch2_ohr_ncp_20230818T1143415582_b_brw_n18.png,"(array([100.217497, 100.212078, 100.531295, 100.551661, 100.217497]), array([-73.072298, -72.235275, -72.234792, -73.071792, -73.072298]))","SingleSphericalPolygon(array([[-0.05164835,  0.28654733, -0.95667292],
       [-0.05409346,  0.3002756 , -0.95231742],
       [-0.05576703,  0.29997745, -0.95231485],
       [-0.05332022,  0.28624954, -0.95667035],
       [-0.05164835,  0.28654733, -0.95667292]]), array([-0.05370914,  0.29327032, -0.95451969]))","(array([100.531295  , 100.54432483, 100.47295886, 100.531295  ]), array([-72.234792  , -72.77925604, -72.23491886, -72.234792  ]))","[SingleSphericalPolygon(array([[-0.05576703,  0.29997745, -0.95231485],
       [-0.05417672,  0.29105462, -0.95517124],
       [-0.05546119,  0.300032  , -0.95231552],
       [-0.05576703,  0.29997745, -0.95231485]]), array([-0.05529346,  0.29776291, -0.95303719]))]"
20,ch2_tmc_nca_20200211T2052133793_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200211/ch2_tmc_nca_20200211T2052133793_b_brw_d18.png,"(array([104.227661,  99.264444, 100.772545, 111.643896, 104.227661]), array([-83.418996, -53.840672, -53.810054, -83.272275, -83.418996]))","SingleSphericalPolygon(array([[-0.02816778,  0.11109241, -0.99341082],
       [-0.09499018,  0.58233619, -0.80737936],
       [-0.11036399,  0.58005827, -0.80706394],
       [-0.04320971,  0.10889146, -0.99311408],
       [-0.02816778,  0.11109241, -0.99341082]]), array([-0.07164658,  0.35745291, -0.93117892]))",ch2_ohr_ncp_20230818T1143415582_d_img_n18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230818/ch2_ohr_ncp_20230818T1143415582_b_brw_n18.png,"(array([100.217497, 100.212078, 100.531295, 100.551661, 100.217497]), array([-73.072298, -72.235275, -72.234792, -73.071792, -73.072298]))","SingleSphericalPolygon(array([[-0.05164835,  0.28654733, -0.95667292],
       [-0.05409346,  0.3002756 , -0.95231742],
       [-0.05576703,  0.29997745, -0.95231485],
       [-0.05332022,  0.28624954, -0.95667035],
       [-0.05164835,  0.28654733, -0.95667292]]), array([-0.05370914,  0.29327032, -0.95451969]))","(array([100.531295  , 100.54850056, 100.45420128, 100.531295  ]), array([-72.234792  , -72.94695798, -72.23495598, -72.234792  ]))","[SingleSphericalPolygon(array([[-0.05576703,  0.29997745, -0.95231485],
       [-0.05368589,  0.28830093, -0.95603368],
       [-0.05536285,  0.30004954, -0.95231572],
       [-0.05576703,  0.29997745, -0.95231485]]), array([-0.0551465 ,  0.29708065, -0.9532586 ]))]"
21,ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200617/ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,"(array([234.462133, 235.10755 , 234.645415, 234.100562, 234.462133]), array([30.197245, 30.182662,  0.758574,  0.771915, 30.197245]))","SingleSphericalPolygon(array([[-0.50236591, -0.70330736,  0.50297839],
       [-0.4944849 , -0.70902657,  0.50275839],
       [-0.57858417, -0.81551522,  0.01323923],
       [-0.5863112 , -0.80997388,  0.01347205],
       [-0.50236591, -0.70330736,  0.50297839]]), array([-0.55881483, -0.78518018,  0.26686714]))",ch2_ohr_ncp_20220914T0835371412_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220914/ch2_ohr_ncp_20220914T0835371412_b_brw_d32.png,"(array([234.400056, 234.396774, 234.525769, 234.528638, 234.400056]), array([4.74225 , 5.556866, 5.555385, 4.740757, 4.74225 ]))","SingleSphericalPolygon(array([[-0.58012939, -0.81031784,  0.08267341],
       [-0.5794329 , -0.80924704,  0.09683363],
       [-0.57761095, -0.81055155,  0.09680791],
       [-0.57831069, -0.81161946,  0.08264744],
       [-0.58012939, -0.81031784,  0.08267341]]), array([-0.57888509, -0.81045558,  0.08974297]))","(array([234.525769, 234.528638, 234.400056, 234.396774, 234.525769]), array([5.555385, 4.740757, 4.74225 , 5.556866, 5.555385]))","[SingleSphericalPolygon(array([[-0.57761095, -0.81055155,  0.09680791],
       [-0.57831069, -0.81161946,  0.08264744],
       [-0.58012939, -0.81031784,  0.08267341],
       [-0.5794329 , -0.80924704,  0.09683363],
       [-0.57761095, -0.81055155,  0.09680791]]), array([-0.57888685, -0.81045434,  0.08974287]))]"
22,ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200617/ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,"(array([234.462133, 235.10755 , 234.645415, 234.100562, 234.462133]), array([30.197245, 30.182662,  0.758574,  0.771915, 30.197245]))","SingleSphericalPolygon(array([[-0.50236591, -0.70330736,  0.50297839],
       [-0.4944849 , -0.70902657,  0.50275839],
       [-0.57858417, -0.81551522,  0.01323923],
       [-0.5863112 , -0.80997388,  0.01347205],
       [-0.50236591, -0.70330736,  0.50297839]]), array([-0.55881483, -0.78518018,  0.26686714]))",ch2_ohr_ncp_20220914T1033119094_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220914/ch2_ohr_ncp_20220914T1033119094_b_brw_d32.png,"(array([234.399628, 234.399943, 234.531158, 234.530436, 234.399628]), array([4.697964, 5.510032, 5.507403, 4.695362, 4.697964]))","SingleSphericalPolygon(array([[-0.58017247, -0.81036522,  0.08190309],
       [-0.57943402, -0.80934317,  0.09602004],
       [-0.57758155, -0.81067162,  0.09597436],
       [-0.57832303, -0.81169068,  0.08185783],
       [-0.58017247, -0.81036522,  0.08190309]]), array([-0.57889183, -0.81053917,  0.08894101]))","(array([234.399628, 234.399943, 234.531158, 234.530436, 234.399628]), array([4.697964, 5.510032, 5.507403, 4.695362, 4.697964]))","[SingleSphericalPolygon(array([[-0.58017247, -0.81036522,  0.08190309],
       [-0.57943402, -0.80934317,  0.09602004],
       [-0.57758155, -0.81067162,  0.09597436],
       [-0.57832303, -0.81169068,  0.08185783],
       [-0.58017247, -0.81036522,  0.08190309]]), array([-0.57889183, -0.81053917,  0.08894101]))]"
23,ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200617/ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,"(array([234.462133, 235.10755 , 234.645415, 234.100562, 234.462133]), array([30.197245, 30.182662,  0.758574,  0.771915, 30.197245]))","SingleSphericalPolygon(array([[-0.50236591, -0.70330736,  0.50297839],
       [-0.4944849 , -0.70902657,  0.50275839],
       [-0.57858417, -0.81551522,  0.01323923],
       [-0.5863112 , -0.80997388,  0.01347205],
       [-0.50236591, -0.70330736,  0.50297839]]), array([-0.55881483, -0.78518018,  0.26686714]))",ch2_ohr_ncp_20220320T2331416822_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220320/ch2_ohr_ncp_20220320T2331416822_b_brw_d18.png,"(array([234.76799 , 234.758345, 234.620925, 234.630302, 234.76799 ]), array([5.900702, 5.044828, 5.068108, 5.924072, 5.900702]))","SingleSphericalPolygon(array([[-0.57383214, -0.81249484,  0.10280472],
       [-0.57479096, -0.81356178,  0.08793513],
       [-0.57671984, -0.81215164,  0.08833987],
       [-0.57575867, -0.81107926,  0.10321044],
       [-0.57383214, -0.81249484,  0.10280472]]), array([-0.57529164, -0.81234535,  0.0955749 ]))","(array([234.630302  , 234.71880314, 234.70655149, 234.620925  ,
       234.630302  ]), array([5.924072  , 5.90905468, 5.05360581, 5.068108  , 5.924072  ]))","[SingleSphericalPolygon(array([[-0.57575867, -0.81107926,  0.10321044],
       [-0.57452077, -0.81198968,  0.10294973],
       [-0.57551837, -0.81303085,  0.08808774],
       [-0.57671984, -0.81215164,  0.08833987],
       [-0.57575867, -0.81107926,  0.10321044]]), array([-0.57563601, -0.81209282,  0.09564741]))]"
24,ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200617/ch2_tmc_ncn_20200617T0115145094_b_brw_d18.png,"(array([234.462133, 235.10755 , 234.645415, 234.100562, 234.462133]), array([30.197245, 30.182662,  0.758574,  0.771915, 30.197245]))","SingleSphericalPolygon(array([[-0.50236591, -0.70330736,  0.50297839],
       [-0.4944849 , -0.70902657,  0.50275839],
       [-0.57858417, -0.81551522,  0.01323923],
       [-0.5863112 , -0.80997388,  0.01347205],
       [-0.50236591, -0.70330736,  0.50297839]]), array([-0.55881483, -0.78518018,  0.26686714]))",ch2_ohr_ncp_20220320T2133025866_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220320/ch2_ohr_ncp_20220320T2133025866_b_brw_d18.png,"(array([234.740791, 234.733485, 234.631671, 234.638794, 234.740791]), array([5.834326, 4.976817, 4.957728, 5.815257, 5.834326]))","SingleSphericalPolygon(array([[-0.57428614, -0.81231905,  0.10165231],
       [-0.57520376, -0.81339696,  0.08675266],
       [-0.57666495, -0.81239707,  0.08642074],
       [-0.57575085, -0.81132297,  0.10132122],
       [-0.57428614, -0.81231905,  0.10165231]]), array([-0.57549264, -0.81238219,  0.09403932]))","(array([234.638794  , 234.7176695 , 234.70537806, 234.631671  ,
       234.638794  ]), array([5.815257  , 5.83000501, 4.97154893, 4.957728  , 5.815257  ]))","[SingleSphericalPolygon(array([[-0.57575085, -0.81132297,  0.10132122],
       [-0.57461833, -0.81209349,  0.10157729],
       [-0.57560732, -0.81312119,  0.08666106],
       [-0.57666495, -0.81239707,  0.08642074],
       [-0.57575085, -0.81132297,  0.10132122]]), array([-0.57565848, -0.81226904,  0.09400176]))]"
25,ch2_tmc_ncn_20200131T1010006367_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200131/ch2_tmc_ncn_20200131T1010006367_b_brw_d18.png,"(array([69.953406, 69.453333, 68.781885, 69.396345, 69.953406]), array([ -1.781802, -32.054427, -32.04291 ,  -1.772419,  -1.781802]))","SingleSphericalPolygon(array([[ 0.34261846,  0.93895995, -0.0310933 ],
       [ 0.29746278,  0.79362918, -0.53072461],
       [ 0.30678127,  0.79018824, -0.53055424],
       [ 0.351733  ,  0.93558926, -0.03092961],
       [ 0.34261846,  0.93895995, -0.0310933 ]]), array([ 0.33637626,  0.89566467, -0.29092235]))",ch2_ohr_ncp_20190906T1246532096_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20190906/ch2_ohr_ncp_20190906T1246532096_b_brw_d18.png,"(array([71.445725, 69.299801, 69.174869, 71.334305, 71.445725]), array([-14.735024, -17.15629 , -16.72985 , -14.323756, -14.735024]))","SingleSphericalPolygon(array([[ 0.30773793,  0.91684452, -0.25434917],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917]]), array([ 0.32421149,  0.90627828, -0.27119475]))","(array([69.72775751, 69.299801  , 69.174869  , 69.73681983, 69.72775751]), array([-16.67985332, -17.15629   , -16.72985   , -16.11120305,
       -16.67985332]))","[SingleSphericalPolygon(array([[ 0.33190252,  0.89858673, -0.28702371],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.33273061,  0.90126727, -0.27750251],
       [ 0.33190252,  0.89858673, -0.28702371]]), array([ 0.3352563 ,  0.89758648, -0.28625467]))]"
26,ch2_tmc_ncf_20200131T1010006367_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200131/ch2_tmc_ncf_20200131T1010006367_b_brw_d18.png,"(array([70.003706, 69.513933, 68.78025 , 69.386657, 70.003706]), array([ -0.480831, -30.722178, -30.708822,  -0.469688,  -0.480831]))","SingleSphericalPolygon(array([[ 0.34194732,  0.93968165, -0.00839199],
       [ 0.30086156,  0.80528773, -0.51087571],
       [ 0.31119157,  0.80148022, -0.51067531],
       [ 0.3520478 ,  0.93594612, -0.00819751],
       [ 0.34194732,  0.93968165, -0.00839199]]), array([ 0.33828836,  0.90182165, -0.26884699]))",ch2_ohr_ncp_20190906T1246532096_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20190906/ch2_ohr_ncp_20190906T1246532096_b_brw_d18.png,"(array([71.445725, 69.299801, 69.174869, 71.334305, 71.445725]), array([-14.735024, -17.15629 , -16.72985 , -14.323756, -14.735024]))","SingleSphericalPolygon(array([[ 0.30773793,  0.91684452, -0.25434917],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.31009662,  0.91795041, -0.24740077],
       [ 0.30773793,  0.91684452, -0.25434917]]), array([ 0.32421149,  0.90627828, -0.27119475]))","(array([69.76083474, 69.299801  , 69.174869  , 69.76983931, 69.76083474]), array([-16.64289209, -17.15629   , -16.72985   , -16.07468402,
       -16.64289209]))","[SingleSphericalPolygon(array([[ 0.33144769,  0.89895173, -0.2864057 ],
       [ 0.33774962,  0.89381904, -0.2949792 ],
       [ 0.34046887,  0.89510774, -0.28785949],
       [ 0.33227225,  0.90162465, -0.27689011],
       [ 0.33144769,  0.89895173, -0.2864057 ]]), array([ 0.33502845,  0.89776877, -0.2859496 ]))]"
